"","CBSA","edu_hs_only","edu_ged_only","edu_bs","edu_ms","edu_prof","edu_phd","med_age_total","total_pop","med_income","one_bed_rent.x","two_bed_rent.x","three_bed_rent.x","four_bed_rent.x","five_bed_rent.x","priv_trans_all_qty","public_trans_qty","walked_qty","bike_cab_other_qty","work_from_home_qty","avg_time_to_work_all","priv_trans_all_time","priv_trans_alone_time","priv_trans_carpool_time","public_trans_time","walked_time","bike_cab_other_time","priv_trans_carpool_qty","TOTCNG","TOTADH","NONDCNG","NONDADH","TOTRATE","NONDRATE","Avg.Min.Temp","Avg.Max.Temp","cases","deaths","one_bed_avg","two_bed_avg","three_bed_avg","four_bed_avg","fiveplus_bed_avg","condo_avg","NAME","Avg_User","City, State","Year","Median AQI","CBSA_name.x","tot_emp_hc.x","loc_quotient_hc.x","tot_emp_rest.x","loc_quotient_rest.x","pop.x","pca_hc.x","rest_hc.x","one_bed_rent.y","two_bed_rent.y","three_bed_rent.y","four_bed_rent.y","five_bed_rent.y","CBSA_name.y","tot_emp_hc.y","loc_quotient_hc.y","tot_emp_rest.y","loc_quotient_rest.y","pop.y","pca_hc.y","rest_hc.y"
"190",18100,6002,644,3113,1000,274,166,38.4,32703,58473,NA,NA,NA,NA,NA,13642,0,705,134,632,16535,15696,13642,2054,0,705,134,2054,46,26643,2,126,826.47,3.91,41.33,63.62,1247.30769230769,4.53846153846154,134796,160612,194631,258688,340225,199841,"Columbus, NE Micro Area",9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"191",18140,332993,43613,295666,116625,28397,19506,35.7,1995004,57440,682.791878172589,779.340101522843,982.182741116751,1243.19796954315,1420.71065989848,804983,16726,21117,13062,42628,932640,881735,804983,76752,16726,21117,13062,76752,1800,709386,194,67078,306.36555556,22.156666667,45.456,61.932,4129.06923076923,86.3307692307692,142565,157965,185629,233619,259188,197334,"Columbus, OH Metro Area",16840,"Columbus, OH",2019,46,"Columbus, OH",62460,"1",94670,"0.97",2054062,0.0304080402636337,0.0304080402636337,682.791878172589,779.340101522843,982.182741116751,1243.19796954315,1420.71065989848,"Columbus, OH",62460,"1",94670,"0.97",2054062,0.0304080402636337,0.0304080402636337
"192",18180,23645,5338,22150,10458,2313,1349,42.7,147715,67181,NA,NA,NA,NA,NA,60973,261,1995,1089,5338,70118,66773,60973,5800,261,1995,1089,5800,111,45317,6,2213,309.4488889,15.10888889,40.73,55.14,667.153846153846,23.9230769230769,190778,225011,279788,325909,395059,224369,"Concord, NH Micro Area",277,"Concord, NH",2019,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"193",18220,5477,1605,1208,409,118,20,42.4,23608,40851,NA,NA,NA,NA,NA,7810,46,189,169,286,9091,8687,7810,877,46,189,169,877,51,10393,11,3087,428.1,127.1588889,45.77,63.14,601.076923076923,14.1538461538462,65647,86267,124967,146127,169041,139478,"Connersville, IN Micro Area",23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"194",18260,23310,5887,9343,3358,801,903,38.8,108268,35567,NA,NA,NA,NA,NA,38706,51,380,362,1112,42514,41721,38706,3015,51,380,362,3015,261,51097,13,1853,403.2125926,14.152592593,50.5333333333333,67.5233333333333,1692.87179487179,21.0512820512821,83126,97040,146179,167528,214016,NA,"Cookeville, TN Micro Area",22,"Cookeville, TN",2019,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"195",18300,12255,2870,5112,2435,611,398,48.2,62944,39110,NA,NA,NA,NA,NA,17512,277,946,408,1490,21641,20010,17512,2498,277,946,408,2498,101,15320,14,2956,243.0088889,46.89,43.82,57.41,193.076923076923,0,93490,136771,185161,198072,215490,247505,"Coos Bay, OR Micro Area",122,"Coos Bay, OR",2019,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"196",18380,4665,1078,1537,499,149,104,38.4,23061,31672,NA,NA,NA,NA,NA,6947,2,55,180,274,8111,7874,6947,927,2,55,180,927,50,10592,2,294,451.8988889,12.53888889,56.28,78.94,602.538461538462,19.1538461538462,94083,58650,105097,112592,253388,NA,"Cordele, GA Micro Area",32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"197",18420,7030,1764,2560,1010,438,161,39.7,37309,38892,NA,NA,NA,NA,NA,12603,32,145,109,273,14258,13972,12603,1369,32,145,109,1369,107,24483,8,1668,660.6788889,45.00888889,53.4,73.46,889.615384615385,11.5384615384615,73568,77790,130998,165557,171894,NA,"Corinth, MS Micro Area",24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"198",18460,7518,2528,2824,1643,408,262,39.5,43724,41600,NA,NA,NA,NA,NA,13733,110,245,264,439,15801,15182,13733,1449,110,245,264,1449,85,27027,11,1832,627.94,42.56,52.17,69.99,1771.23076923077,71.7692307692308,110930,112618,180984,244730,307517,128838,"Cornelia, GA Micro Area",96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199",18500,21422,4026,7941,5820,841,660,42.3,98151,48823,NA,NA,NA,NA,NA,33725,252,1841,631,1286,40959,38235,33725,4510,252,1841,631,4510,162,34809,22,2473,351.6388889,24.98,39.67,55.31,660,58,138451,173472,140636,148409,199928,NA,"Corning, NY Micro Area",181,"Corning, NY",2019,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"200",18580,67244,16266,37001,13859,3100,2700,35.6,447102,51675,767.169811320755,838.11320754717,1040.18867924528,1389.62264150943,1636.22641509434,164893,2641,3728,2955,5010,195350,186026,164893,21133,2641,3728,2955,21133,504,256389,55,19806,558.829259266667,32.40888889,65.3,83.06,7548.58974358974,174.076923076923,101118,94073,126436,180324,181189,138510,"Corpus Christi, TX Metro Area",2240,"Corpus Christi, TX",2019,42,"Corpus Christi, TX",11040,"0.99",21040,"1.21",452295,0.0244088482074752,0.0244088482074752,767.169811320755,838.11320754717,1040.18867924528,1389.62264150943,1636.22641509434,"Corpus Christi, TX",11040,"0.99",21040,"1.21",452295,0.0244088482074752,0.0244088482074752
"201",18620,7659,1843,3301,1285,266,95,38.1,48177,43388,NA,NA,NA,NA,NA,15740,20,240,167,817,18658,18231,15740,2491,20,240,167,2491,117,25219,7,825,528.3088889,17.28,56.86,83.86,1795.61538461538,36.5384615384615,104904,82480,119138,146522,159044,159805,"Corsicana, TX Micro Area",70,"Corsicana, TX",2019,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"202",18660,8756,1551,4320,2526,309,420,36.2,48713,50910,NA,NA,NA,NA,NA,18226,176,1441,201,1165,22584,20766,18226,2540,176,1441,201,2540,65,13908,6,1216,281.8988889,24.64888889,39.8,54.28,292.923076923077,1,84005,103023,124541,135735,137613,NA,"Cortland, NY Micro Area",129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"203",18700,6136,1420,15360,8149,1690,3113,32.6,87455,52015,861.818181818182,961.818181818182,1150.90909090909,1649.09090909091,1992.72727272727,25995,798,2862,3952,2901,36864,29252,25995,3257,798,2862,3952,3257,84,22224,9,2201,259.6888889,25.71888889,42.35,58.27,379.153846153846,6,124865,149876,202645,241484,290677,183418,"Corvallis, OR Metro Area",1026,"Corvallis, OR",2019,17,"Corvallis, OR",2690,"1.23",4050,"1.19",89780,0.0299621296502562,0.0299621296502562,861.818181818182,961.818181818182,1150.90909090909,1649.09090909091,1992.72727272727,"Corvallis, OR",2690,"1.23",4050,"1.19",89780,0.0299621296502562,0.0299621296502562
"204",18740,11293,1123,2105,791,91,50,41.2,36665,43380,NA,NA,NA,NA,NA,12485,75,418,338,835,14710,13879,12485,1394,75,418,338,1394,87,15161,9,1449,410.86,39.27,43.98,61.39,259.230769230769,11.0769230769231,126661,88125,104931,131921,204998,194944,"Coshocton, OH Micro Area",63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"205",18780,2878,588,1097,473,30,37,37.7,13034,53664,NA,NA,NA,NA,NA,4477,60,355,68,267,5991,5508,4477,1031,60,355,68,1031,23,4428,2,213,320.99,15.43888889,35.82,53.39,46.0769230769231,1,NA,NA,NA,NA,NA,NA,"Craig, CO Micro Area",52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"206",18820,9712,1411,2895,989,250,148,40.4,38108,50253,NA,NA,NA,NA,NA,14582,42,737,139,436,17148,16230,14582,1648,42,737,139,1648,82,16440,13,2852,431.22,74.81,45.42,63.56,528.384615384615,23,91021,105001,141955,163870,199819,203883,"Crawfordsville, IN Micro Area",107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"207",18860,4703,1260,1688,678,311,214,38.1,27628,42363,NA,NA,NA,NA,NA,6215,66,235,170,515,7881,7410,6215,1195,66,235,170,1195,32,5962,3,462,208.3888889,16.14888889,43.43,51.59,164.923076923077,1,128200,203539,275973,437402,445117,NA,"Crescent City, CA Micro Area",68,"Crescent City, CA",2019,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
